name	born	died	url	era
Johann Crüger	1598	1662	https://en.wikipedia.org/wiki/Johann_Cr%C3%BCger	Renaissance-Baroque
Bernhard Crusell	1775	1838	https://en.wikipedia.org/wiki/Bernhard_Crusell	Classical-Romantic
César Cui	1835	1918	https://en.wikipedia.org/wiki/C%C3%A9sar_Cui	Romantic-era
Carl Czerny	1791	1857	https://en.wikipedia.org/wiki/Carl_Czerny	Classical-Romantic
Nicolas Dalayrac	1753	1809	https://en.wikipedia.org/wiki/Nicolas_Dalayrac	Classical-era
Ghiselin Danckerts	1510	1565	https://en.wikipedia.org/wiki/Ghiselin_Danckerts	Renaissance
Charles Dancla	1817	1907	https://en.wikipedia.org/wiki/Charles_Dancla	Romantic-era
Daniel Danielis	1635	1696	https://en.wikipedia.org/wiki/Daniel_Danielis	Baroque
Franz Danzi	1763	1826	https://en.wikipedia.org/wiki/Franz_Danzi	Classical-era
Alexander Dargomyzhsky	1813	1869	https://en.wikipedia.org/wiki/Alexander_Dargomyzhsky	Romantic-era
Louis François Dauprat	1781	1868	https://en.wikipedia.org/wiki/Louis_Fran%C3%A7ois_Dauprat	Classical-Romantic
Antoine Dauvergne	1713	1797	https://en.wikipedia.org/wiki/Antoine_Dauvergne	Baroque-Classical
Richard Davy	1465	1538	https://en.wikipedia.org/wiki/Richard_Davy	Renaissance
Claude Debussy	1862	1918	https://en.wikipedia.org/wiki/Claude_Debussy	Romantic-era
Michel Richard Delalande	1657	1726	https://en.wikipedia.org/wiki/Michel_Richard_Delalande	Baroque
Philibert Delavigne	1700	1750	https://en.wikipedia.org/wiki/Philibert_Delavigne	Baroque
Léo Delibes	1836	1891	https://en.wikipedia.org/wiki/L%C3%A9o_Delibes	Romantic-era
Frederick Delius	1862	1934	https://en.wikipedia.org/wiki/Frederick_Delius	Romantic-era
Giuseppe Demachi	1732	1791	https://en.wikipedia.org/wiki/Giuseppe_Demachi	Classical-era
Christoph Demantius	1567	1643	https://en.wikipedia.org/wiki/Christoph_Demantius	Renaissance-Baroque
Pietro Denis	1720	1790	https://en.wikipedia.org/wiki/Pietro_Denis	Classical-era
Fabrizio Dentice	1539	1581	https://en.wikipedia.org/wiki/Fabrizio_Dentice	Renaissance
Scipione Dentice	1560	1635	https://en.wikipedia.org/wiki/Scipione_Dentice	Renaissance-Baroque
Luigi Denza	1846	1922	https://en.wikipedia.org/wiki/Luigi_Denza	Romantic-era
Richard Dering	1580	1630	https://en.wikipedia.org/wiki/Richard_Dering	Renaissance-Baroque
André Cardinal Destouches	1672	1749	https://en.wikipedia.org/wiki/Andr%C3%A9_Cardinal_Destouches	Baroque
François Devienne	1759	1803	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Devienne	Classical-era
Anton Diabelli	1781	1858	https://en.wikipedia.org/wiki/Anton_Diabelli	Classical-Romantic
Charles Dieupart	1670	1740	https://en.wikipedia.org/wiki/Charles_Dieupart	Baroque
Girolamo Diruta	1554	1610	https://en.wikipedia.org/wiki/Girolamo_Diruta	Renaissance-Baroque
Carl Ditters von Dittersdorf	1739	1799	https://en.wikipedia.org/wiki/Carl_Ditters_von_Dittersdorf	Classical-era
Antonius Divitis	1470	1530	https://en.wikipedia.org/wiki/Antonius_Divitis	Renaissance
Ernő Dohnányi	1877	1960	https://en.wikipedia.org/wiki/Ern%C5%91_Dohn%C3%A1nyi	Romantic-era
Johann Friedrich Doles	1715	1797	https://en.wikipedia.org/wiki/Johann_Friedrich_Doles	Classical-era
Charles Dollé	1755	1755	https://en.wikipedia.org/wiki/Charles_Doll%C3%A9	Baroque-Classical
Petrus de Domarto	1445	1455	https://en.wikipedia.org/wiki/Petrus_de_Domarto	Renaissance
Ignazio Donati	1575	1638	https://en.wikipedia.org/wiki/Ignazio_Donati	Renaissance-Baroque
Baldassare Donato	1529	1603	https://en.wikipedia.org/wiki/Baldassare_Donato	Renaissance-Baroque
Gaetano Donizetti	1797	1848	https://en.wikipedia.org/wiki/Gaetano_Donizetti	Classical-Romantic
Nicolao Dorati	1513	1593	https://en.wikipedia.org/wiki/Nicolao_Dorati	Renaissance
Friedrich Dotzauer	1783	1860	https://en.wikipedia.org/wiki/Friedrich_Dotzauer	Classical-Romantic
John Dowland	1563	1626	https://en.wikipedia.org/wiki/John_Dowland	Renaissance-Baroque
Robert Dowland	1591	1641	https://en.wikipedia.org/wiki/Robert_Dowland	Renaissance-Baroque
Felix Draeseke	1835	1913	https://en.wikipedia.org/wiki/Felix_Draeseke	Romantic-era
Antonio Draghi	1634	1700	https://en.wikipedia.org/wiki/Antonio_Draghi	Baroque
Domenico Dragonetti	1763	1846	https://en.wikipedia.org/wiki/Domenico_Dragonetti	Classical-era
Giovanni Dragoni	1540	1598	https://en.wikipedia.org/wiki/Giovanni_Dragoni	Renaissance
Adam Drese	1620	1701	https://en.wikipedia.org/wiki/Adam_Drese	Baroque
Johann Samuel Drese	1644	1716	https://en.wikipedia.org/wiki/Johann_Samuel_Drese	Baroque
Johann Wilhelm Drese	1677	1745	https://en.wikipedia.org/wiki/Johann_Wilhelm_Drese	Baroque
Cornelius Heinrich Dretzel	1697	1775	https://en.wikipedia.org/wiki/Cornelius_Heinrich_Dretzel	Baroque-Classical
Alexander Dreyschock	1818	1869	https://en.wikipedia.org/wiki/Alexander_Dreyschock	Romantic-era
Georg Druschetzky	1745	1819	https://en.wikipedia.org/wiki/Georg_Druschetzky	Classical-era
Eustache Du Caurroy	1549	1609	https://en.wikipedia.org/wiki/Eustache_Du_Caurroy	Renaissance-Baroque
Édouard Du Puy	1770	1822	https://en.wikipedia.org/wiki/Jean_Baptiste_%C3%89douard_Du_Puy	Romantic-era
Leonora Duarte	1610	1678	https://en.wikipedia.org/wiki/Leonora_Duarte	Baroque
Andreas Düben	1597	1662	https://en.wikipedia.org/wiki/Andreas_D%C3%BCben	Renaissance-Baroque
François Dufault	1604	1670	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Dufault	Baroque
Guillaume Dufay	1397	1474	https://en.wikipedia.org/wiki/Guillaume_Dufay	url-Medieval
Paul Dukas	1865	1935	https://en.wikipedia.org/wiki/Paul_Dukas	Romantic-era
Pierre Dumage	1674	1751	https://en.wikipedia.org/wiki/Pierre_Dumage	Baroque-Classical
Egidio Duni	1708	1775	https://en.wikipedia.org/wiki/Egidio_Duni	Baroque-Classical
John Dunstaple	1390	1453	https://en.wikipedia.org/wiki/John_Dunstaple	url-Medieval
Jacques Duphly	1715	1789	https://en.wikipedia.org/wiki/Jacques_Duphly	Baroque-Classical
Francesco Durante	1684	1755	https://en.wikipedia.org/wiki/Francesco_Durante	Baroque-Classical
Sebastián Durón	1660	1716	https://en.wikipedia.org/wiki/Sebasti%C3%A1n_Dur%C3%B3n	Baroque
František Xaver Dušek	1731	1799	https://en.wikipedia.org/wiki/Franti%C5%A1ek_Xaver_Du%C5%A1ek	Classical-era
Sophia Dussek	1775	1847	https://en.wikipedia.org/wiki/Sophia_Dussek	Romantic-era
Antonín Dvořák	1841	1904	https://en.wikipedia.org/wiki/Anton%C3%ADn_Dvo%C5%99%C3%A1k	Romantic-era
Johann Georg Ebeling	1637	1676	https://en.wikipedia.org/wiki/Johann_Georg_Ebeling	Baroque
Anton Eberl	1765	1807	https://en.wikipedia.org/wiki/Anton_Eberl	Classical-era
Johann Ernst Eberlin	1702	1762	https://en.wikipedia.org/wiki/Johann_Ernst_Eberlin	Baroque-Classical
Guglielmo Ebreo da Pesaro	1420	1484	https://en.wikipedia.org/wiki/Guglielmo_Ebreo_da_Pesaro	Renaissance
Henry Eccles	1670	1742	https://en.wikipedia.org/wiki/Henry_Eccles	Baroque
Johann Gottfried Eckard	1735	1809	https://en.wikipedia.org/wiki/Johann_Gottfried_Eckard	Classical-era
Joachim Nicolas Eggert	1779	1813	https://en.wikipedia.org/wiki/Joachim_Nicolas_Eggert	Classical-era
Ernst Eichner	1740	1777	https://en.wikipedia.org/wiki/Ernst_Eichner	Classical-era
Edward Elgar	1857	1934	https://en.wikipedia.org/wiki/Edward_Elgar	Romantic-era
Juan del Encina	1468	1529	https://en.wikipedia.org/wiki/Juan_del_Encina	Renaissance
Christian Erbach	1573	1635	https://en.wikipedia.org/wiki/Christian_Erbach	Renaissance-Baroque
Ferenc Erkel	1810	1893	https://en.wikipedia.org/wiki/Ferenc_Erkel	Romantic-era
Philipp Heinrich Erlebach	1657	1714	https://en.wikipedia.org/wiki/Philipp_Heinrich_Erlebach	Baroque
Pasquale Errichelli	1730	1785	https://en.wikipedia.org/wiki/Pasquale_Errichelli	Classical-era
Pedro de Escobar	1465	1535	https://en.wikipedia.org/wiki/Pedro_de_Escobar	Renaissance
Bartolomé de Escobedo	1505	1563	https://en.wikipedia.org/wiki/Bartolom%C3%A9_de_Escobedo	Renaissance
João Rodrigues Esteves	1700	1751	https://en.wikipedia.org/wiki/Jo%C3%A3o_Rodrigues_Esteves	Baroque-Classical
Joseph Leopold Eybler	1765	1846	https://en.wikipedia.org/wiki/Joseph_Leopold_Eybler	Classical-era
Jacob van Eyck	1590	1657	https://en.wikipedia.org/wiki/Jacob_van_Eyck	Renaissance-Baroque
Martinus Fabri	1395	1400	https://en.wikipedia.org/wiki/Martinus_Fabri	url-Medieval
Giacomo Facco	1676	1753	https://en.wikipedia.org/wiki/Giacomo_Facco	Baroque-Classical
Michelangelo Faggioli	1666	1733	https://en.wikipedia.org/wiki/Michelangelo_Faggioli	Baroque
Adam Falckenhagen	1697	1754	https://en.wikipedia.org/wiki/Adam_Falckenhagen	Baroque-Classical
Michele Falco	1688	1732	https://en.wikipedia.org/wiki/Michele_Falco	Baroque
Andrea Falconieri	1586	1656	https://en.wikipedia.org/wiki/Andrea_Falconieri	Renaissance-Baroque
Leo Fall	1873	1925	https://en.wikipedia.org/wiki/Leo_Fall	Romantic-era
Manuel de Falla	1876	1946	https://en.wikipedia.org/wiki/Manuel_de_Falla	Romantic-era
Michelangelo Falvetti	1642	1692	https://en.wikipedia.org/wiki/Michelangelo_Falvetti	Baroque
Giuseppe Farinelli	1769	1836	https://en.wikipedia.org/wiki/Giuseppe_Farinelli	Classical-era
Giles Farnaby	1565	1640	https://en.wikipedia.org/wiki/Giles_Farnaby	Renaissance-Baroque
Louise Farrenc	1804	1875	https://en.wikipedia.org/wiki/Louise_Farrenc	Romantic-era
Giovanni Battista Fasolo	1664	1665	https://en.wikipedia.org/wiki/Giovanni_Battista_Fasolo	Baroque
Carl Friedrich Christian Fasch	1736	1800	https://en.wikipedia.org/wiki/Carl_Friedrich_Christian_Fasch	Classical-era
Johann Friedrich Fasch	1688	1758	https://en.wikipedia.org/wiki/Johann_Friedrich_Fasch	Baroque-Classical
Guillaume Faugues	1460	1475	https://en.wikipedia.org/wiki/Guillaume_Faugues	Renaissance
Gabriel Fauré	1845	1924	https://en.wikipedia.org/wiki/Gabriel_Faur%C3%A9	Romantic-era
Robert Fayrfax	1464	1521	https://en.wikipedia.org/wiki/Robert_Fayrfax	Renaissance
Johannes Fedé	1415	1477	https://en.wikipedia.org/wiki/Johannes_Fed%C3%A9	Renaissance
Francesco Feo	1691	1761	https://en.wikipedia.org/wiki/Francesco_Feo	Baroque-Classical
Giuseppe Ferlendis	1755	1802	https://en.wikipedia.org/wiki/Giuseppe_Ferlendis	Classical-era
Gaspar Fernandes	1566	1629	https://en.wikipedia.org/wiki/Gaspar_Fernandes	Renaissance-Baroque
Alfonso Ferrabosco the elder	1543	1588	https://en.wikipedia.org/wiki/Alfonso_Ferrabosco_the_elder	Renaissance
Alfonso Ferrabosco the younger	1570	1628	https://en.wikipedia.org/wiki/Alfonso_Ferrabosco_the_younger	Renaissance-Baroque
Domenico Ferrabosco	1513	1574	https://en.wikipedia.org/wiki/Domenico_Ferrabosco	Renaissance
Benedetto Ferrari	1603	1681	https://en.wikipedia.org/wiki/Benedetto_Ferrari	Baroque
Giacomo Gotifredo Ferrari	1763	1842	https://en.wikipedia.org/wiki/Giacomo_Gotifredo_Ferrari	Classical-era
Giovanni Ferretti	1540	1609	https://en.wikipedia.org/wiki/Giovanni_Ferretti	Renaissance-Baroque
Frederic Ernest Fesca	1789	1826	https://en.wikipedia.org/wiki/Frederic_Ernest_Fesca	Classical-era
Willem de Fesch	1687	1761	https://en.wikipedia.org/wiki/Willem_de_Fesch	Baroque-Classical
Costanzo Festa	1490	1545	https://en.wikipedia.org/wiki/Costanzo_Festa	Renaissance
Sebastiano Festa	1495	1524	https://en.wikipedia.org/wiki/Sebastiano_Festa	Renaissance
Michael Christian Festing	1705	1752	https://en.wikipedia.org/wiki/Michael_Christian_Festing	Baroque-Classical
Antoine de Févin	1511	1512	https://en.wikipedia.org/wiki/Antoine_de_F%C3%A9vin	Renaissance
Robert de Févin	1500	1515	https://en.wikipedia.org/wiki/Robert_de_F%C3%A9vin	Renaissance
Pierre Février	1696	1760	https://en.wikipedia.org/wiki/Pierre_F%C3%A9vrier	Baroque-Classical
Josef Fiala	1748	1816	https://en.wikipedia.org/wiki/Josef_Fiala	Classical-era
Zdeněk Fibich	1850	1900	https://en.wikipedia.org/wiki/Zden%C4%9Bk_Fibich	Romantic-era
Giulio Fiesco	1550	1570	https://en.wikipedia.org/wiki/Giulio_Fiesco	Renaissance
Anton Fils	1733	1760	https://en.wikipedia.org/wiki/Anton_Fils	Classical-era
Heinrich Finck	1445	1527	https://en.wikipedia.org/wiki/Heinrich_Finck	Renaissance
Hermann Finck	1527	1558	https://en.wikipedia.org/wiki/Hermann_Finck	Renaissance
Gottfried Finger	1660	1730	https://en.wikipedia.org/wiki/Gottfried_Finger	Baroque
Pietro Antonio Fiocco	1654	1714	https://en.wikipedia.org/wiki/Pietro_Antonio_Fiocco	Baroque
Valentino Fioravanti	1764	1837	https://en.wikipedia.org/wiki/Valentino_Fioravanti	Classical-era
Nicola Fiorenza	1700	1764	https://en.wikipedia.org/wiki/Nicola_Fiorenza	Baroque-Classical
Federigo Fiorillo	1755	1823	https://en.wikipedia.org/wiki/Federigo_Fiorillo	Classical-era
Paolo da Firenze	1355	1436	https://en.wikipedia.org/wiki/Paolo_da_Firenze	url-Medieval
Johann Caspar Ferdinand Fischer	1656	1746	https://en.wikipedia.org/wiki/Johann_Caspar_Ferdinand_Fischer	Baroque
Domenico Fischietti	1725	1810	https://en.wikipedia.org/wiki/Domenico_Fischietti	Classical-era
Friedrich von Flotow	1812	1883	https://en.wikipedia.org/wiki/Friedrich_von_Flotow	Romantic-era
Carel Anton Fodor	1768	1846	https://en.wikipedia.org/wiki/Carel_Anton_Fodor	Classical-era
Francesco Foggia	1603	1688	https://en.wikipedia.org/wiki/Francesco_Foggia	Baroque
Giacomo Fogliano	1468	1548	https://en.wikipedia.org/wiki/Giacomo_Fogliano	Renaissance
Yevstigney Fomin	1761	1800	https://en.wikipedia.org/wiki/Yevstigney_Fomin	Classical-era
Alfonso Fontanelli	1557	1622	https://en.wikipedia.org/wiki/Alfonso_Fontanelli	Renaissance-Baroque
Johann Nikolaus Forkel	1749	1818	https://en.wikipedia.org/wiki/Johann_Nikolaus_Forkel	Classical-era
Antoine Forqueray	1671	1745	https://en.wikipedia.org/wiki/Antoine_Forqueray	Baroque
Nicolas Formé	1567	1638	https://en.wikipedia.org/wiki/Nicolas_Form%C3%A9	Renaissance-Baroque
Emanuel Aloys Förster	1748	1823	https://en.wikipedia.org/wiki/Emanuel_Aloys_F%C3%B6rster	Classical-era
Kaspar Förster	1616	1673	https://en.wikipedia.org/wiki/Kaspar_F%C3%B6rster	Baroque
Johann Philipp Förtsch	1652	1732	https://en.wikipedia.org/wiki/Johann_Philipp_F%C3%B6rtsch	Baroque
François de Fossa	1775	1849	https://en.wikipedia.org/wiki/Fran%C3%A7ois_de_Fossa	Classical-Romantic
Stephen Foster	1826	1864	https://en.wikipedia.org/wiki/Stephen_Foster	Romantic-era
Jean Françaix	1912	1997	https://en.wikipedia.org/wiki/Jean_Fran%C3%A7aix	Romantic-era
Petronio Franceschini	1651	1680	https://en.wikipedia.org/wiki/Petronio_Franceschini	Baroque
Jan Francisci	1691	1758	https://en.wikipedia.org/wiki/Jan_Francisci	Baroque-Classical
César Franck	1822	1890	https://en.wikipedia.org/wiki/C%C3%A9sar_Franck	Romantic-era
Johann Wolfgang Franck	1644	1710	https://en.wikipedia.org/wiki/Johann_Wolfgang_Franck	Baroque
Melchior Franck	1579	1639	https://en.wikipedia.org/wiki/Melchior_Franck	Renaissance-Baroque
Hernando Franco	1532	1585	https://en.wikipedia.org/wiki/Hernando_Franco	Renaissance
François Francoeur	1698	1787	https://en.wikipedia.org/wiki/Fran%C3%A7ois_Francoeur	Baroque-Classical
Ferdinand Fränzl	1767	1833	https://en.wikipedia.org/wiki/Ferdinand_Fr%C3%A4nzl	Classical-era
Ignaz Fränzl	1736	1811	https://en.wikipedia.org/wiki/Ignaz_Fr%C3%A4nzl	Classical-era
Harry Lawrence Freeman	1869	1954	https://en.wikipedia.org/wiki/Harry_Lawrence_Freeman	Romantic-era
Johan Henrik Freithoff	1713	1767	https://en.wikipedia.org/wiki/Johan_Henrik_Freithoff	Baroque-Classical
Girolamo Frescobaldi	1583	1643	https://en.wikipedia.org/wiki/Girolamo_Frescobaldi	Renaissance-Baroque
Jehan Fresneau	1468	1505	https://en.wikipedia.org/wiki/Jehan_Fresneau	Renaissance
Johann Jakob Froberger	1616	1667	https://en.wikipedia.org/wiki/Johann_Jakob_Froberger	Baroque
Walter Frye	1443	1474	https://en.wikipedia.org/wiki/Walter_Frye	Renaissance
Robert Fuchs	1847	1927	https://en.wikipedia.org/wiki/Robert_Fuchs	Romantic-era
Miguel de Fuenllana	1553	1578	https://en.wikipedia.org/wiki/Miguel_de_Fuenllana	Renaissance
Adam von Fulda	1445	1505	https://en.wikipedia.org/wiki/Adam_von_Fulda	Renaissance
Friedrich Funcke	1642	1699	https://en.wikipedia.org/wiki/Friedrich_Funcke	Baroque
Johann Joseph Fux	1660	1741	https://en.wikipedia.org/wiki/Johann_Joseph_Fux	Baroque
Andrea Gabrieli	1533	1585	https://en.wikipedia.org/wiki/Andrea_Gabrieli	Renaissance
Giovanni Gabrieli	1557	1612	https://en.wikipedia.org/wiki/Giovanni_Gabrieli	Renaissance-Baroque
Domenico Gabrielli	1659	1690	https://en.wikipedia.org/wiki/Domenico_Gabrielli	Baroque
Niels Gade	1817	1890	https://en.wikipedia.org/wiki/Niels_Gade	Romantic-era
Franchinus Gaffurius	1451	1522	https://en.wikipedia.org/wiki/Franchinus_Gaffurius	Renaissance
Marco da Gagliano	1582	1643	https://en.wikipedia.org/wiki/Marco_da_Gagliano	Renaissance-Baroque
Cristóbal Galán	1630	1684	https://en.wikipedia.org/wiki/Crist%C3%B3bal_Gal%C3%A1n	Baroque
Michelagnolo Galilei	1575	1631	https://en.wikipedia.org/wiki/Michelagnolo_Galilei	Renaissance-Baroque
Vincenzo Galilei	1520	1591	https://en.wikipedia.org/wiki/Vincenzo_Galilei	Renaissance-Baroque
Johann Ernst Galliard	1687	1749	https://en.wikipedia.org/wiki/Johann_Ernst_Galliard	Baroque
Jacques Gallot	1625	1696	https://en.wikipedia.org/wiki/Jacques_Gallot	Baroque
Jacobus Gallus	1550	1591	https://en.wikipedia.org/wiki/Jacobus_Gallus	Renaissance
Baldassare Galuppi	1706	1785	https://en.wikipedia.org/wiki/Baldassare_Galuppi	Baroque-Classical
Elisabetta de Gambarini	1731	1765	https://en.wikipedia.org/wiki/Elisabetta_de_Gambarini	Classical-era
José Maurício Nunes Garcia	1767	1830	https://en.wikipedia.org/wiki/Jos%C3%A9_Maur%C3%ADcio_Nunes_Garcia	Classical-era
Mathieu Gascongne	1517	1518	https://en.wikipedia.org/wiki/Mathieu_Gascongne	Renaissance
Francesco Gasparini	1661	1727	https://en.wikipedia.org/wiki/Francesco_Gasparini	Baroque
Quirino Gasparini	1721	1778	https://en.wikipedia.org/wiki/Quirino_Gasparini	Classical-era
Florian Leopold Gassmann	1729	1774	https://en.wikipedia.org/wiki/Florian_Leopold_Gassmann	Classical-era
Giovanni Giacomo Gastoldi	1554	1609	https://en.wikipedia.org/wiki/Giovanni_Giacomo_Gastoldi	Renaissance-Baroque
Luigi Gatti	1740	1817	https://en.wikipedia.org/wiki/Luigi_Gatti	Classical-era
Denis Gaultier	1603	1672	https://en.wikipedia.org/wiki/Denis_Gaultier	Baroque
Ennemond Gaultier	1575	1651	https://en.wikipedia.org/wiki/Ennemond_Gaultier	Renaissance-Baroque
Jacques Gaultier	1592	1652	https://en.wikipedia.org/wiki/Jacques_Gaultier	Renaissance-Baroque
Pierre Gaultier	1599	1681	https://en.wikipedia.org/wiki/Pierre_Gaultier	Renaissance-Baroque
Pierre Gaveaux	1761	1825	https://en.wikipedia.org/wiki/Pierre_Gaveaux	Classical-era
Giuseppe Gazzaniga	1743	1818	https://en.wikipedia.org/wiki/Giuseppe_Gazzaniga	Classical-era
Christian Geist	1650	1711	https://en.wikipedia.org/wiki/Christian_Geist	Baroque
Francesco Geminiani	1687	1762	https://en.wikipedia.org/wiki/Francesco_Geminiani	Baroque-Classical
Pietro Generali	1773	1832	https://en.wikipedia.org/wiki/Pietro_Generali	Classical-Romantic
Hans Gerle	1500	1570	https://en.wikipedia.org/wiki/Hans_Gerle	Renaissance
Edward German	1862	1936	https://en.wikipedia.org/wiki/Edward_German	Romantic-era
Jhan Gero	1540	1555	https://en.wikipedia.org/wiki/Jhan_Gero	Renaissance
Claude Gervaise	1540	1560	https://en.wikipedia.org/wiki/Claude_Gervaise	Renaissance
Carlo Gesualdo	1566	1613	https://en.wikipedia.org/wiki/Carlo_Gesualdo	Renaissance-Baroque
Géry de Ghersem	1575	1630	https://en.wikipedia.org/wiki/G%C3%A9ry_de_Ghersem	Renaissance-Baroque
Johannes Ghiselin	1491	1507	https://en.wikipedia.org/wiki/Johannes_Ghiselin	Renaissance
Geminiano Giacomelli	1692	1740	https://en.wikipedia.org/wiki/Geminiano_Giacomelli	Baroque
Christopher Gibbons	1615	1676	https://en.wikipedia.org/wiki/Christopher_Gibbons	Baroque
Ellis Gibbons	1573	1603	https://en.wikipedia.org/wiki/Ellis_Gibbons	Renaissance-Baroque
Orlando Gibbons	1583	1625	https://en.wikipedia.org/wiki/Orlando_Gibbons	Renaissance-Baroque
Nicolas Gigault	1627	1707	https://en.wikipedia.org/wiki/Nicolas_Gigault	Baroque
Patrick Gilmore	1829	1892	https://en.wikipedia.org/wiki/Patrick_Gilmore	Romantic-era
Paul Gilson	1865	1942	https://en.wikipedia.org/wiki/Paul_Gilson	Romantic-era
Giuseppe Giordani	1751	1798	https://en.wikipedia.org/wiki/Giuseppe_Giordani	Classical-era
Tommaso Giordani	1738	1806	https://en.wikipedia.org/wiki/Tommaso_Giordani	Classical-era
Umberto Giordano	1867	1948	https://en.wikipedia.org/wiki/Umberto_Giordano	Romantic-era
Giovanni Giorgi	1719	1762	https://en.wikipedia.org/wiki/Giovanni_Giorgi_(composer)	Classical-era
Mauro Giuliani	1781	1828	https://en.wikipedia.org/wiki/Mauro_Giuliani	Classical-Romantic
Lodovico Giustini	1685	1743	https://en.wikipedia.org/wiki/Lodovico_Giustini	Baroque
Alexander Glazunov	1865	1936	https://en.wikipedia.org/wiki/Alexander_Glazunov	Romantic-era
Reinhold Glière	1874	1956	https://en.wikipedia.org/wiki/Reinhold_Gli%C3%A8re	Romantic-era
Mikhail Glinka	1804	1857	https://en.wikipedia.org/wiki/Mikhail_Glinka	Romantic-era
Christoph Willibald Gluck	1714	1787	https://en.wikipedia.org/wiki/Christoph_Willibald_Gluck	Classical-era
Pietro Gnocchi	1689	1775	https://en.wikipedia.org/wiki/Pietro_Gnocchi	Baroque-Classical
Benjamin Godard	1849	1895	https://en.wikipedia.org/wiki/Benjamin_Godard	Romantic-era
Leopold Godowsky	1870	1938	https://en.wikipedia.org/wiki/Leopold_Godowsky	Romantic-era
Johann Gottlieb Goldberg	1727	1756	https://en.wikipedia.org/wiki/Johann_Gottlieb_Goldberg	Classical-era
Rubin Goldmark	1872	1936	https://en.wikipedia.org/wiki/Rubin_Goldmark	Romantic-era
Nicolas Gombert	1495	1560	https://en.wikipedia.org/wiki/Nicolas_Gombert	Renaissance
Antônio Carlos Gomes	1836	1896	https://en.wikipedia.org/wiki/Ant%C3%B4nio_Carlos_Gomes	Romantic-era
Mikołaj Gomółka	1535	1609	https://en.wikipedia.org/wiki/Miko%C5%82aj_Gom%C3%B3%C5%82ka	Renaissance-Baroque
Grzegorz Gerwazy Gorczycki	1667	1734	https://en.wikipedia.org/wiki/Grzegorz_Gerwazy_Gorczycki	Baroque
Louis Moreau Gottschalk	1829	1869	https://en.wikipedia.org/wiki/Louis_Moreau_Gottschalk	Romantic-era
Claude Goudimel	1520	1572	https://en.wikipedia.org/wiki/Claude_Goudimel	Renaissance
Charles Gounod	1818	1893	https://en.wikipedia.org/wiki/Charles_Gounod	Romantic-era
Jacques de Gouy	1610	1650	https://en.wikipedia.org/wiki/Jacques_de_Gouy	Baroque
Johann Grabbe	1585	1655	https://en.wikipedia.org/wiki/Johann_Grabbe	Renaissance-Baroque
Louis Grabu	1665	1693	https://en.wikipedia.org/wiki/Louis_Grabu	Baroque
Christian Ernst Graf	1723	1804	https://en.wikipedia.org/wiki/Christian_Ernst_Graf	Classical-era
Friedrich Hartmann Graf	1727	1795	https://en.wikipedia.org/wiki/Friedrich_Hartmann_Graf	Classical-era
Filippo Gragnani	1768	1820	https://en.wikipedia.org/wiki/Filippo_Gragnani	Classical-era
Enrique Granados	1867	1916	https://en.wikipedia.org/wiki/Enrique_Granados	Romantic-era
Giovanni Battista Granata	1621	1687	https://en.wikipedia.org/wiki/Giovanni_Battista_Granata	Baroque
Alessandro Grandi	1586	1630	https://en.wikipedia.org/wiki/Alessandro_Grandi	Renaissance-Baroque
Carl Heinrich Graun	1704	1759	https://en.wikipedia.org/wiki/Carl_Heinrich_Graun	Baroque-Classical
Johann Gottlieb Graun	1702	1771	https://en.wikipedia.org/wiki/Johann_Gottlieb_Graun	Baroque-Classical
Christoph Graupner	1683	1760	https://en.wikipedia.org/wiki/Christoph_Graupner	Baroque-Classical
Gaetano Greco	1657	1728	https://en.wikipedia.org/wiki/Gaetano_Greco	Baroque
Nicolas Grenon	1375	1456	https://en.wikipedia.org/wiki/Nicolas_Grenon	url-Medieval
André Ernest Modeste Grétry	1741	1813	https://en.wikipedia.org/wiki/Andr%C3%A9_Gr%C3%A9try	Classical-era
Lucile Grétry	1772	1790	https://en.wikipedia.org/wiki/Lucile_Gr%C3%A9try	Classical-era
Edvard Grieg	1843	1907	https://en.wikipedia.org/wiki/Edvard_Grieg	Romantic-era
Nicolas de Grigny	1672	1703	https://en.wikipedia.org/wiki/Nicolas_de_Grigny	Baroque
Franz Grill	1756	1793	https://en.wikipedia.org/wiki/Franz_Grill	Classical-era
Maria Margherita Grimani	1713	1718	https://en.wikipedia.org/wiki/Maria_Margherita_Grimani	Baroque
Carlo Grossi	1634	1688	https://en.wikipedia.org/wiki/Carlo_Grossi	Baroque
Estienne Grossin	1418	1421	https://en.wikipedia.org/wiki/Estienne_Grossin	url-Medieval
Gioseffo Guami	1542	1611	https://en.wikipedia.org/wiki/Gioseffo_Guami	Renaissance-Baroque
Pierre Guédron	1570	1620	https://en.wikipedia.org/wiki/Pierre_Gu%C3%A9dron	Renaissance-Baroque
Pietro Alessandro Guglielmi	1728	1804	https://en.wikipedia.org/wiki/Pietro_Alessandro_Guglielmi	Classical-era
Juan Gutiérrez de Padilla	1590	1664	https://en.wikipedia.org/wiki/Juan_Guti%C3%A9rrez_de_Padilla	Baroque
Adalbert Gyrowetz	1763	1850	https://en.wikipedia.org/wiki/Adalbert_Gyrowetz	Classical-era
